228733739	186.8403168	-9.6800776	10.080	30
201656130	184.2928130	2.9123140	10.070	30
228773998	185.4634247	-7.8764691	10.083	30
228854380	186.3199768	-4.5068870	10.108	30
201386279	184.5389680	-1.1672990	10.173	30
229135012	187.1885071	1.6430960	10.233	30
229064219	187.6260223	-0.1098900	10.176	30
201433531	182.1461320	-0.4567590	10.334	30
229086591	188.0840149	0.4387320	10.014	30
201419619	181.9863050	-0.6604500	10.052	30
229037441	190.3488617	-0.7165580	10.103	30
201445669	181.1639520	-0.2808150	10.248	30
228742653	186.2543335	-9.2580404	10.218	30
228821138	185.3875885	-5.8958201	9.768	30
229111865	187.7973022	1.0846680	10.175	30
228932843	190.4842682	-2.6995530	10.160	30
228971703	193.8553772	-2.0012529	10.268	30
228729990	189.4488983	-9.8663101	10.081	30
201477134	184.3141800	0.1773330	10.337	30
201473727	181.5225770	0.1270820	10.270	30
228856524	186.3619385	-4.4162068	10.180	30
228941902	188.7499542	-2.5365059	10.178	30
229126998	191.4448700	1.4538490	10.322	30
229004284	192.3556061	-1.4151900	10.072	30
228855946	186.7668457	-4.4403572	10.294	30
228871352	187.5515289	-3.7810359	10.123	30
229097470	188.4382324	0.7099810	10.269	30
228723727	184.9016876	-10.1719999	10.363	30
228824634	185.6775513	-5.7506399	10.236	30
201127676	183.7672230	-5.8440660	10.000	30
228851838	186.4848938	-4.6140380	10.209	30
228808967	183.9519958	-6.4030871	10.259	30
228979538	186.5490570	-1.8593130	10.404	30
229095965	188.4416351	0.6704440	10.216	30
229123814	191.4333801	1.3813510	10.378	30
201215767	184.0815260	-3.7344150	10.268	30
201592394	184.8909930	1.9261710	10.360	30
201449415	181.1993750	-0.2267200	10.448	30
229141080	190.9093323	1.7851890	10.303	30
229011954	186.4871063	-1.2755790	10.245	30
201594160	184.0222860	1.9535820	10.343	30
228732283	183.5744324	-9.7520847	10.280	30
228854757	187.5951538	-4.4906602	10.298	30
201133876	184.1154590	-5.6933730	10.131	30
229043377	190.0478058	-0.5815830	10.349	30
201431768	182.0925170	-0.4826300	10.618	30
228850202	187.0464020	-4.6843061	10.599	30
201158054	182.8192590	-5.1033220	10.499	30
201102104	181.4280610	-6.5313400	10.687	30
229114143	189.9739990	1.1456840	10.408	30
201105824	180.9134620	-6.4267310	10.324	30
201226471	181.5922780	-3.5634640	10.500	30
228820632	185.3370514	-5.9164052	10.353	30
201616606	184.1522200	2.3005840	10.475	30
201263681	185.0807580	-3.0005180	10.309	30
201402332	183.2395460	-0.9254390	10.324	30
228723598	187.5204926	-10.1785469	10.315	30
228712138	186.8833466	-10.7499399	10.473	30
201134908	184.0664910	-5.6670380	10.270	30
201335555	180.4852640	-1.9225210	10.338	30
201087168	183.0925940	-6.9555440	10.371	30
228808198	185.3551483	-6.4371390	10.430	30
229109549	190.7675629	1.0230340	10.445	30
228733251	183.5383453	-9.7037783	10.450	30
201131505	181.1100640	-5.7499370	10.439	30
201416151	184.3196490	-0.7128780	10.624	30
228787818	186.4094696	-7.2845879	10.399	30
201156130	181.2236100	-5.1492820	10.481	30
228714259	185.6802826	-10.6416092	10.572	30
201212359	181.2308360	-3.8116660	10.523	30
228798716	187.2885895	-6.8355560	10.623	30
201110785	182.4385540	-6.2887060	10.454	30
228814055	184.0612793	-6.1901422	10.445	30
201591763	184.7923120	1.9168920	10.614	30
228837554	188.6364441	-5.2145271	10.337	30
201397123	183.2442640	-1.0052400	10.359	30
201104421	182.5914670	-6.4662320	10.572	30
229181989	187.0586548	2.8893809	10.508	30
228967671	186.2077789	-2.0759680	10.406	30
229142240	190.9482117	1.8132290	10.578	30
201162894	180.0228730	-4.9871570	10.855	30
228842365	189.9247437	-5.0139709	10.422	30
228711106	189.6854706	-10.8026686	10.518	30
228756384	190.8369293	-8.6398153	10.415	30
228782431	187.1935577	-7.5129180	10.531	30
228841356	186.6145020	-5.0560269	10.540	30
228845138	186.5403748	-4.8979731	10.413	30
201380891	183.5384650	-1.2491560	10.697	30
228855726	186.3116608	-4.4496078	10.582	30
228949025	187.9809265	-2.4094450	10.596	30
201225119	183.2956020	-3.5828550	10.546	30
228734420	186.8484497	-9.6474075	10.658	30
228729886	188.4299469	-9.8713531	10.739	30
229064383	187.6810608	-0.1060340	10.430	30
229122877	191.3538818	1.3593440	10.704	30
201328851	180.6966100	-2.0206500	10.499	30
201104475	182.5850970	-6.4648450	10.659	30
228756825	192.0235596	-8.6210566	10.629	30
228758341	192.7130585	-8.5546160	10.750	30
228860766	186.4644928	-4.2369251	10.554	30
228715060	185.7068024	-10.6010122	10.697	30
228753154	182.2333527	-8.7842731	10.599	30
201107186	180.9133660	-6.3883210	10.658	30
228946213	190.8255310	-2.4600110	10.717	30
201329887	185.2712760	-2.0054150	10.850	30
228959694	193.8888702	-2.2206709	10.538	30
228840972	189.8661194	-5.0708718	10.572	30
228735094	184.7166748	-9.6159439	10.630	30
201593816	184.8159940	1.9486420	10.861	30
228963054	193.8961029	-2.1600490	10.809	30
201416741	184.2530170	-0.7041640	10.799	30
228962987	188.8904724	-2.1612270	10.682	30
201137706	183.3923500	-5.5954060	10.648	30
228750060	184.8842010	-8.9207859	10.794	30
228853722	186.4878387	-4.5345559	10.803	30
229041196	189.3576813	-0.6337910	10.817	30
201129445	180.5723340	-5.8011130	10.735	30
201166680	181.1214050	-4.8991850	10.897	30
229036806	190.2988739	-0.7317330	10.727	30
229142812	190.7220459	1.8265110	10.844	30
229060699	187.6582184	-0.1956130	10.760	30
228797147	192.8505402	-6.8997459	10.713	30
228838179	188.6836243	-5.1879091	10.849	30
228855498	189.0709381	-4.4593601	10.665	30
228734599	184.6802979	-9.6387606	10.651	30
201647230	185.7769840	2.7728750	10.759	30
228758894	190.9691315	-8.5301991	10.791	30
228858203	186.1593933	-4.3436909	10.627	30
201139929	183.3688170	-5.5404070	10.778	30
229011745	187.3200836	-1.2796741	10.734	30
228745504	183.5158081	-9.1235142	10.826	30
228851029	186.8149719	-4.6490879	10.637	30
228855236	189.1453094	-4.4701781	10.825	30
229144437	189.9637756	1.8647770	10.790	30
228978192	192.4277344	-1.8832580	10.831	30
228952706	189.0274048	-2.3431890	10.713	30
229038534	189.3268585	-0.6922700	10.779	30
228844178	186.5879364	-4.9396200	10.742	30
228726239	182.3110199	-10.0471592	10.787	30
201418304	180.3857450	-0.6798190	10.840	30
228770893	192.1640320	-8.0071354	10.816	30
201531633	181.0796800	1.0116430	10.823	30
201226362	183.0737520	-3.5650420	10.805	30
229026759	192.0138550	-0.9546800	10.862	30
228746641	185.9038391	-9.0749531	11.045	30
228753003	182.6400757	-8.7910757	10.819	30
201642124	185.7938410	2.6956710	10.887	30
228842583	190.4609985	-5.0051198	10.823	30
228810091	183.9607544	-6.3574171	10.889	30
201531943	181.0042420	1.0161580	10.929	30
229177211	187.7558289	2.7437360	10.943	30
228861247	190.6316833	-4.2166171	10.648	30
228741109	186.2510223	-9.3289480	10.993	30
228731379	189.7395020	-9.7986250	10.585	30
228840723	187.8022156	-5.0819860	10.984	30
228990077	193.2345581	-1.6697770	10.926	30
HD 109794	189.38042	-3.573494	11.0	30
228975436	190.3596191	-1.9333870	11.673	30
229061782	186.6873474	-0.1703890	10.939	30
229022038	186.9556732	-1.0635990	11.052	30
201464888	185.5799570	-0.0039750	10.772	30
228850247	186.4073639	-4.6823182	10.973	30
228860395	186.5100555	-4.2525969	10.951	30
228757098	185.5505371	-8.6071892	10.981	30
229176852	187.8251648	2.7327039	10.974	30
201573140	186.0006010	1.6326830	10.906	30
228948544	187.8258514	-2.4179380	10.933	30
228834278	189.3273621	-5.3510079	10.948	30
201460700	185.6306150	-0.0646360	11.040	30
228757142	191.9453583	-8.6047363	11.079	30
228813981	186.4730835	-6.1930518	11.197	30
201463238	184.3627890	-0.0277510	10.898	30
228725299	182.6713104	-10.0931082	11.013	30
229112146	190.0240479	1.0930830	11.006	30
229101835	187.6851654	0.8274610	11.066	30
201175016	179.8028290	-4.6972350	11.116	30
201218013	184.0896290	-3.6949010	10.979	30
229142747	190.0577393	1.8250420	10.726	30
228776659	191.0088043	-7.7657681	10.978	30
201209947	181.2010680	-3.8695870	11.103	30
229050982	186.9983368	-0.4085920	11.034	30
228841878	189.7917938	-5.0348129	10.743	30
201101818	181.4405230	-6.5400180	11.198	30
228709313	188.7933350	-10.8935356	10.952	30
228719106	188.6846008	-10.3965998	11.290	30
201226392	183.3365000	-3.5646500	11.068	30
201092727	181.4159230	-6.8023510	11.294	30
228748428	184.1193848	-8.9928026	11.218	30
228747569	185.9189758	-9.0311718	11.181	30
201119550	182.7682870	-6.0494710	11.038	30
201519475	185.7723540	0.8217220	11.092	30
201627743	186.0340860	2.4722980	11.248	30
228790507	186.8133850	-7.1744151	11.094	30
228771267	186.3845062	-7.9915261	11.049	30
228835662	188.7647400	-5.2933698	11.162	30
228794347	192.2955475	-7.0191698	11.115	30
228751384	186.0398560	-8.8619156	11.189	30
228849413	185.6658325	-4.7160549	11.212	30
228841205	190.4053192	-5.0619712	11.156	30
228713874	185.7321625	-10.6615829	11.157	30
228749553	184.0731964	-8.9434309	11.112	30
228732713	189.6133881	-9.7305403	11.096	30
228948523	187.8900146	-2.4182761	11.267	30
201155712	182.7676320	-5.1594910	11.191	30
229002817	192.3916321	-1.4426590	11.105	30
228797231	187.3345184	-6.8960171	11.308	30
201480074	180.9870480	0.2214160	11.218	30
228748567	184.8334045	-8.9866619	11.209	30
228753096	182.3165588	-8.7862587	11.183	30
229128309	189.8190002	1.4848210	11.146	30
228899139	189.6661835	-3.2907381	11.137	30
228843244	186.5185852	-4.9769812	11.170	30
228985596	186.7725830	-1.7499900	11.071	30
201332176	180.4524650	-1.9733770	11.278	30
229111526	190.3661041	1.0760860	11.239	30
228770440	192.3358917	-8.0283947	11.344	30
201303324	183.9688140	-2.4014510	11.286	30
201100954	181.4638120	-6.5651010	11.005	30
228820760	186.0512390	-5.9116211	11.210	30
228786921	186.4726868	-7.3229651	11.116	30
229179894	187.0503845	2.8233950	11.145	30
201324383	180.6753150	-2.0873320	11.153	30
229130468	187.0051880	1.5367380	11.376	30
201415722	180.4560310	-0.7192870	11.219	30
201464313	184.4633100	-0.0128190	10.992	30
229050189	186.9425964	-0.4254920	11.302	30
228735776	186.8078613	-9.5826664	11.159	30
228735160	189.8586426	-9.6124592	11.184	30
201285127	180.6595070	-2.6755450	11.286	30
228789280	183.4800262	-7.2241268	11.210	30
228855115	186.7661896	-4.4752669	11.224	30
228747509	183.2884979	-9.0337801	11.193	30
228860767	185.8214264	-4.2369118	11.288	30
201659529	184.2160640	2.9680520	12.126	30
201121982	182.7499620	-5.9851490	11.103	30
201460855	184.3758110	-0.0623160	11.051	30
228750698	186.0811005	-8.8918543	11.222	30
228787642	183.4769745	-7.2920642	11.133	30
201157066	181.1557170	-5.1272100	10.994	30
228784379	192.3965912	-7.4287462	11.235	30
229133720	187.1348572	1.6136390	11.477	30
228785962	186.4992676	-7.3629131	11.360	30
201378090	183.5858640	-1.2921230	11.366	30
201267653	180.1807810	-2.9405600	11.407	30
228792568	192.2806702	-7.0890040	11.318	30
229108111	189.8688965	0.9858200	11.236	30
201593356	184.0651400	1.9415310	11.175	30
229013223	186.5548553	-1.2518750	11.194	30
228729736	188.3961945	-9.8777590	11.423	30
228771632	192.8630524	-7.9762149	11.432	30
228777784	192.3237152	-7.7173610	11.329	30
201225292	181.5600480	-3.5806570	11.320	30
229118175	187.5279846	1.2484580	11.487	30
228871025	187.6022797	-3.7937231	11.397	30
201224464	183.0041060	-3.5923410	11.436	30
229133179	190.5492554	1.6014240	11.306	30
201656473	184.7638990	2.9178930	11.364	30
228725387	182.7210846	-10.0889559	11.388	30
201472240	181.3993020	0.1056500	11.484	30
228991456	193.2772064	-1.6449430	11.406	30
228745047	183.5541687	-9.1452522	11.481	30
201088178	182.8292540	-6.9272160	11.392	30
201087710	182.4217550	-6.9410150	11.463	30
228733803	189.6063080	-9.6775293	11.306	30
201164368	180.0689350	-4.9529600	11.612	30
201479832	180.9436050	0.2176080	11.366	30
228771056	186.3115387	-8.0009222	11.451	30
228852915	185.5255737	-4.5696621	11.018	30
201116874	179.6366880	-6.1221190	11.371	30
228815191	186.3809509	-6.1460571	11.421	30
201112672	179.6329540	-6.2365500	11.408	30
228933720	190.4038391	-2.6840861	11.506	30
228777004	192.3522034	-7.7504301	11.323	30
228935379	190.4981689	-2.6543729	11.395	30
228805110	191.1328430	-6.5665030	11.303	30
228822720	185.3803711	-5.8271899	11.342	30
228936391	190.3802490	-2.6361091	11.536	30
201268743	185.0908980	-2.9239000	11.260	30
228811490	186.4206696	-6.2995439	11.603	30
229057074	187.1436310	-0.2794620	11.512	30
228745606	189.6145477	-9.1197281	11.447	30
228758154	192.6797638	-8.5625391	11.425	30
229056060	187.2121582	-0.3003380	11.557	30
228812948	184.0153961	-6.2372050	11.468	30
229085464	190.6564484	0.4118810	11.428	30
201328370	180.7577070	-2.0276420	11.423	30
201194761	183.1840530	-4.2236070	11.546	30
229109215	190.8222961	1.0149720	11.421	30
228731086	189.7961578	-9.8134766	11.458	30
228774330	185.5095215	-7.8632679	11.261	30
228854738	186.4638519	-4.4914999	11.452	30
229142411	189.9384155	1.8178810	11.396	30
229152174	188.7504272	2.0572231	11.458	30
201273712	183.9188010	-2.8486490	11.467	30
228714918	185.7883606	-10.6082840	11.668	30
228760097	190.9484711	-8.4782362	11.512	30
229112699	190.2964325	1.1081229	11.484	30
201614952	185.9457760	2.2746260	11.405	30
228733614	189.8889160	-9.6859770	11.551	30
228836456	188.8143158	-5.2621832	11.517	30
228973232	193.8967438	-1.9734221	11.552	30
201482103	184.3377060	0.2521370	11.505	30
228745762	189.6127930	-9.1124821	11.583	30
228804283	191.1310730	-6.5994272	11.373	30
201176307	179.8103010	-4.6646440	11.602	30
229129876	189.8801880	1.5224100	11.536	30
201090041	182.8644930	-6.8765580	11.200	30
228970871	186.2168579	-2.0162671	11.553	30
228781979	187.2955780	-7.5310068	11.577	30
228711804	189.7588654	-10.7674217	11.555	30
228978528	192.3721313	-1.8770241	11.572	30
201523857	185.7990570	0.8904810	11.567	30
228858734	189.6969452	-4.3214211	12.350	30
228855196	190.6246033	-4.4716501	10.946	30
229063669	187.5461426	-0.1242270	11.161	30
201223630	180.6144720	-3.6051020	11.573	30
228732468	188.0347137	-9.7427111	11.510	30
228862012	190.6823425	-4.1863012	11.560	30
228740699	188.0606995	-9.3487797	11.711	30
229062363	187.7243042	-0.1566650	11.738	30
228839832	187.8113251	-5.1183200	11.619	30
201305323	182.0373720	-2.3709290	11.408	30
228907130	188.7953644	-3.1506829	11.512	30
228740999	188.0934753	-9.3344955	11.614	30
229088595	190.6584625	0.4858420	11.620	30
228743298	186.6729431	-9.2292309	11.680	30
228811074	187.0520477	-6.3168139	11.663	30
228754001	182.1663971	-8.7471752	11.651	30
229009996	187.2606201	-1.3124150	11.617	30
228757317	190.9723053	-8.5972748	11.637	30
201240283	184.8389190	-3.3564990	11.473	30
201514257	182.4310010	0.7420500	11.727	30
228722640	187.4728851	-10.2237377	11.542	30
201087484	182.4988460	-6.9473010	11.647	30
229140530	190.7634735	1.7720480	11.662	30
228733161	188.0181274	-9.7079773	11.537	30
228849468	185.9603729	-4.7134581	11.729	30
201306684	183.9917560	-2.3499450	11.674	30
228770167	192.3854980	-8.0407124	11.659	30
229085127	188.0407562	0.4030560	11.538	30
229135377	190.5338287	1.6521420	11.708	30
201305553	182.1158270	-2.3674490	11.578	30
201382898	184.5961400	-1.2190170	11.809	30
201270035	180.2393660	-2.9047020	11.646	30
229144331	190.0766144	1.8621050	11.583	30
228832912	189.3009033	-5.4088130	11.754	30
228814667	186.3354187	-6.1658692	11.809	30
228944940	187.9550934	-2.4828939	11.661	30
228710833	186.7718506	-10.8171530	11.631	30
201422009	182.0601070	-0.6247720	11.739	30
228851011	186.7642365	-4.6498981	11.605	30
228711303	186.8180389	-10.7935429	11.650	30
228811596	187.0946655	-6.2948251	11.836	30
228854129	186.5591125	-4.5178542	11.548	30
201225286	180.5408990	-3.5807230	11.729	30
228752050	185.9683075	-8.8329725	11.663	30
228809882	185.3471375	-6.3659940	11.627	30
228851117	186.4540863	-4.6457329	11.750	30
229084318	190.6363068	0.3826490	11.736	30
228734453	188.0301361	-9.6456022	11.653	30
228730841	189.4555664	-9.8250637	11.650	30
228777631	190.9972687	-7.7232580	11.732	30
201327341	185.3345420	-2.0428390	11.713	30
228947755	190.8515167	-2.4318211	11.774	30
201162465	180.0245510	-4.9980340	11.614	30
228967204	188.9029999	-2.0842569	11.727	30
201626109	185.9842620	2.4464430	11.664	30
228782636	187.2308044	-7.5046511	11.855	30
228858167	187.3052673	-4.3452830	11.699	30
228941169	188.8265076	-2.5496540	11.736	30
228770476	192.9000702	-8.0267019	11.661	30
201125876	183.7523140	-5.8886770	11.625	30
228988086	186.8132324	-1.7048680	11.736	30
229150180	188.7748413	2.0061700	11.651	30
228744664	186.6749268	-9.1644707	11.803	30
228856753	187.3175354	-4.4053988	11.710	30
